id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
65572bd6e34f4a71ad2148fd1b8fb612,szczecin,apartmentBuilding,45.18,2.0,1.0,3.0,,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,yes,yes,no,no,yes,2200
0067a7d006966bec82bd233e8b380703,szczecin,blockOfFlats,41.0,2.0,2.0,2.0,2008.0,53.4151289,14.5431373,1.5,5.0,0.379,0.843,0.715,0.187,0.18,0.926,0.077,condominium,brick,premium,no,yes,no,no,yes,2600
8af0b66d7b1a7d04b104cdbe7ae5f45d,szczecin,blockOfFlats,50.56,2.0,2.0,2.0,1960.0,53.416571,14.543703,1.37,5.0,0.26,0.69,0.684,0.348,0.344,0.88,0.091,condominium,brick,premium,no,yes,no,no,no,2900
48c75d541be09d7fc4aa3cfb82b9ea69,szczecin,,50.47,2.0,1.0,4.0,,53.4329708,14.51205969,3.41,16.0,0.15,1.106,0.198,0.204,0.221,1.351,0.062,condominium,,,yes,yes,no,no,no,2200
d391c687dde2b9a6ffe116a7ad912b79,szczecin,apartmentBuilding,57.0,2.0,3.0,3.0,2008.0,53.4498938169923,14.4978782211941,5.11,13.0,0.183,1.009,0.14,0.535,0.096,2.336,0.131,condominium,brick,premium,yes,yes,yes,yes,yes,2400
13ef5646f1bc51f97c6b017e9e710983,szczecin,apartmentBuilding,38.0,2.0,2.0,5.0,2020.0,53.418611,14.549722,0.92,11.0,0.371,0.319,0.225,0.63,0.323,1.208,0.359,condominium,brick,premium,no,yes,yes,no,no,2300
1750cc78e58f6c5e99b4c36cd59543fc,szczecin,blockOfFlats,57.22,3.0,3.0,4.0,2020.0,53.474167,14.537222,5.86,1.0,0.888,2.189,0.795,0.494,0.598,3.013,0.662,condominium,,premium,no,yes,yes,no,no,3150
4284608c295beb9bcde40b146ae5e25b,szczecin,,45.0,2.0,1.0,2.0,,53.4782809,14.5408938,6.25,2.0,1.336,2.68,1.045,0.643,0.477,3.031,0.411,condominium,,,no,yes,yes,no,no,2600
986c154a8e666ab977a04461d27f9fda,szczecin,,82.0,3.0,,3.0,2000.0,53.4393,14.55497,1.81,25.0,0.128,0.224,0.221,0.056,0.221,0.962,0.117,condominium,brick,,yes,no,no,no,no,3500
1f8fae63f3380df54cfa272991a611b9,szczecin,,50.2,2.0,3.0,5.0,,53.42408,14.53259,1.88,25.0,0.278,0.21,0.367,0.831,0.22,0.477,0.24,condominium,,,no,yes,no,no,no,2200
aa15daa75da13137b9d504ecdad656ee,szczecin,apartmentBuilding,69.35,3.0,1.0,3.0,1921.0,53.4321926,14.547949,1.3,75.0,0.22,0.299,0.147,0.349,0.045,0.428,0.03,condominium,brick,,yes,yes,yes,no,yes,4000
cc5fa2a1971ee0834009c496c8dfdb59,szczecin,,38.2,2.0,3.0,4.0,1960.0,53.4252165,14.5421392,1.26,39.0,0.239,0.425,0.182,0.363,0.1,0.474,0.203,condominium,brick,premium,no,no,,no,no,2200
fdf5c261e2b6ab64453cd299c5f7eef7,szczecin,blockOfFlats,45.0,2.0,1.0,4.0,2017.0,53.441868,14.539536,2.5,11.0,0.579,0.435,0.447,0.202,0.16,0.583,0.503,condominium,brick,premium,no,yes,yes,no,no,2800
8a034c74601c6e93c8cdf9303398ef93,szczecin,,42.0,2.0,4.0,5.0,,53.4252165,14.5421392,1.26,39.0,0.239,0.425,0.182,0.363,0.1,0.474,0.203,condominium,,,no,yes,yes,no,no,2900
69e78ea398037efed1d3cf1add4dade7,szczecin,apartmentBuilding,47.0,2.0,,2.0,2022.0,53.47152249,14.56593502,5.36,0.0,1.021,1.751,1.155,0.751,1.095,1.286,1.306,condominium,brick,,no,no,no,no,no,3000
cc9043a52d7219634b26e6f8f6b48417,szczecin,apartmentBuilding,32.0,2.0,2.0,3.0,2021.0,53.457778,14.5825,4.08,7.0,0.088,1.201,0.882,0.755,0.247,0.608,0.13,condominium,brick,premium,no,yes,yes,no,yes,2600
d31366aecfbd2ab08c7e78b74f62a314,szczecin,apartmentBuilding,28.81,1.0,2.0,5.0,2014.0,53.4438433,14.5055732,4.32,9.0,0.467,0.179,0.226,0.28,0.274,1.677,0.249,condominium,brick,,no,no,yes,no,no,1800
bfbd82de69af861c17d855f579ab590a,szczecin,blockOfFlats,44.05,2.0,4.0,4.0,1970.0,53.3968448,14.665974,7.56,12.0,0.157,2.183,0.307,0.312,0.188,,0.107,condominium,concreteSlab,premium,yes,yes,no,no,yes,1900
134a0b1c2978cc7abda537cef96484f5,szczecin,blockOfFlats,59.0,2.0,3.0,4.0,2006.0,53.4253864615384,14.4827941991929,5.18,4.0,0.553,0.678,0.178,0.699,0.41,3.293,0.099,condominium,brick,premium,yes,yes,no,no,no,2000
2639de2a1e06ea5d7a62f3d269d82d2c,szczecin,blockOfFlats,46.2,2.0,,3.0,1987.0,53.4222891416089,14.5323812288294,1.9,17.0,0.35,0.098,0.4,0.908,0.287,0.278,0.27,condominium,brick,,yes,no,no,no,yes,1550
ec5f58ef7d82542006cac3768de00d94,szczecin,blockOfFlats,52.97,3.0,3.0,4.0,1970.0,53.3727883,14.6441947,7.88,7.0,0.225,0.179,0.763,0.603,0.907,,0.306,condominium,concreteSlab,,no,no,,no,no,2200
af9ef7afe7eab4a021e3dfa0aa327d7a,szczecin,apartmentBuilding,58.0,2.0,4.0,4.0,2008.0,53.44277476,14.56121922,2.15,12.0,0.251,0.59,0.708,0.309,0.276,1.493,0.248,condominium,brick,premium,yes,no,yes,no,no,3500
750981723a862852361ab5bc4bab5e3c,szczecin,blockOfFlats,39.66,2.0,1.0,4.0,2020.0,53.3831076,14.6597866,7.94,17.0,0.412,0.613,0.229,0.598,0.288,,0.108,condominium,brick,premium,no,no,yes,no,no,2500
dc1aaaa97e5b5d1e9acc96498b008bef,szczecin,blockOfFlats,34.0,1.0,5.0,11.0,2016.0,53.4110643,14.5272356,2.62,14.0,0.162,0.355,0.401,0.097,0.063,1.017,0.326,condominium,,premium,yes,yes,yes,no,no,1900
113e38216b92b4e50de1a23d1eaf2e3b,szczecin,blockOfFlats,47.0,2.0,2.0,2.0,1940.0,53.434703,14.5027336,4.06,1.0,0.166,0.871,0.584,0.504,0.71,1.893,0.642,condominium,brick,premium,no,no,no,no,no,2200
3215dd9ecc5a2cdfb20f281595ec38b2,szczecin,blockOfFlats,47.1,2.0,6.0,6.0,2000.0,53.42997,14.56525,0.78,18.0,0.202,0.883,0.162,0.207,0.215,0.248,0.713,condominium,brick,premium,no,yes,yes,no,no,2000
3fa6a1b1e595e606bfe662ca28721048,szczecin,apartmentBuilding,46.34,2.0,7.0,11.0,2014.0,53.4328737,14.5129678,3.35,16.0,0.203,1.138,0.14,0.228,0.162,1.299,0.019,condominium,brick,premium,no,yes,yes,no,no,2500
ecbce086b1963daeb113ec04d4f47707,szczecin,,31.0,2.0,4.0,4.0,2020.0,53.404167,14.503333,4.38,5.0,0.834,1.803,0.337,1.177,0.067,2.558,0.21,condominium,,,yes,yes,yes,no,no,2100
d1f0ad0df0875d892618d246c64d21c7,szczecin,blockOfFlats,51.0,2.0,,2.0,2012.0,53.4123169,14.4977984,4.36,6.0,0.236,1.345,0.169,0.401,0.39,2.391,0.708,condominium,brick,,yes,yes,no,no,no,2300
ccb08d7cea5ba038b2e5525cac30f75c,szczecin,tenement,124.0,4.0,1.0,3.0,1897.0,53.4294606,14.5520172,0.9,69.0,0.252,0.297,0.341,0.149,0.049,0.565,0.137,condominium,brick,premium,no,yes,no,no,no,3800
21c7dad696f279227bfbe98993ccdc44,szczecin,apartmentBuilding,65.0,3.0,2.0,4.0,2012.0,53.4242308,14.4873947,4.88,11.0,0.27,0.357,0.232,0.422,0.343,2.97,0.201,condominium,brick,premium,yes,no,yes,no,no,3500
cd63a76909c005b07e06feaad55460d8,szczecin,,44.0,2.0,4.0,4.0,2005.0,53.424211,14.559731,0.12,57.0,0.116,0.707,0.447,0.107,0.022,0.585,0.434,condominium,brick,premium,yes,yes,yes,no,no,2070
0b8e3dca7dd7fb7c78d15dfa1084c8fb,szczecin,apartmentBuilding,46.7,2.0,3.0,5.0,2008.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,yes,yes,yes,no,no,2400
3ccfc0235eb543940aa0f33d81826ddf,szczecin,,90.0,3.0,4.0,4.0,2005.0,53.424211,14.559731,0.12,57.0,0.116,0.707,0.447,0.107,0.022,0.585,0.434,condominium,brick,premium,yes,yes,yes,no,no,3000
32e9a80c437e7f403a07e1ebf13708f1,szczecin,,55.0,2.0,2.0,4.0,2005.0,53.424211,14.559731,0.12,57.0,0.116,0.707,0.447,0.107,0.022,0.585,0.434,condominium,brick,premium,yes,no,yes,no,no,2250
4457c5271606c10000bc061a337089ad,szczecin,,65.0,3.0,4.0,7.0,,53.42159952,14.54448223,1.11,21.0,0.152,0.373,0.405,0.347,0.317,0.87,0.379,condominium,,premium,no,no,yes,no,no,3500
c6a2d283400f109572bf4d3e2b1eea43,szczecin,apartmentBuilding,75.0,3.0,1.0,3.0,2002.0,53.4285438,14.5528116,0.79,67.0,0.288,0.285,0.268,0.245,0.068,0.593,0.085,condominium,brick,premium,no,yes,no,no,yes,3200
d971b2aaf74f8cf2c1c2b3afcb43dfbb,szczecin,tenement,36.53,2.0,3.0,4.0,1935.0,53.444286,14.5486,2.46,18.0,0.454,0.458,0.209,0.317,0.142,0.997,0.078,condominium,brick,,yes,no,no,no,yes,1900
b425577b1031bb7112c04fbf4d9dd106,szczecin,,27.0,1.0,5.0,5.0,1900.0,53.4212977,14.5488314,0.84,23.0,0.067,0.086,0.32,0.339,0.139,0.968,0.107,condominium,brick,premium,no,no,yes,no,no,1700
f570f1b48ef30067bfccc5ff516870f0,szczecin,blockOfFlats,71.0,3.0,2.0,4.0,1980.0,53.3772457,14.6474255,7.69,6.0,0.438,0.544,0.224,0.159,0.588,,0.193,condominium,concreteSlab,premium,yes,yes,no,no,yes,3500
1cd8c1ddea233ac07fe9cad4aae66f91,szczecin,apartmentBuilding,56.0,2.0,4.0,5.0,2006.0,53.42400376,14.55900828,0.15,60.0,0.148,0.654,0.397,0.088,0.012,0.62,0.432,condominium,brick,premium,no,yes,yes,no,no,2800
9488406ba01958fa458f2ade92d792f8,szczecin,blockOfFlats,35.0,2.0,,3.0,2018.0,53.4014513,14.5071442,4.32,1.0,1.083,1.672,0.721,0.921,0.388,2.609,0.538,condominium,,,no,no,no,no,no,2200
575671214ab6168b2b1168d54e02a7bb,szczecin,blockOfFlats,64.8,3.0,2.0,6.0,1990.0,53.4349639,14.5563449,1.32,28.0,0.169,0.079,0.27,0.125,0.087,0.717,0.088,condominium,concreteSlab,premium,no,yes,yes,no,no,2950
1ee05bd3af90749c79bbdcc850b5e21d,szczecin,blockOfFlats,33.57,2.0,2.0,3.0,2017.0,53.44278631,14.5393341,2.59,11.0,0.634,0.487,0.487,0.267,0.154,0.57,0.454,condominium,brick,premium,no,yes,yes,no,no,2500
e89c7474672518963d906b5168d5d807,szczecin,apartmentBuilding,45.18,2.0,5.0,26.0,2022.0,53.4291943,14.5532619,0.82,68.0,0.212,0.344,0.345,0.177,0.078,0.557,0.051,condominium,brick,premium,no,yes,yes,no,no,4000
f9496575fc7e5ce215950aae6dd10878,szczecin,apartmentBuilding,52.3,2.0,2.0,4.0,,53.4290868,14.5409901,1.47,62.0,0.081,0.545,0.158,0.159,0.103,0.169,0.122,condominium,brick,premium,no,no,,no,no,2900
722d0578c7622b32eeb1f5d68630a752,szczecin,,53.4,4.0,4.0,4.0,,53.44545,14.55238,2.52,15.0,0.247,0.493,0.418,0.458,0.141,1.242,0.022,condominium,,,no,no,,no,no,3200
14ec44c6474f2aaf7235b8ef0a98f17c,szczecin,tenement,45.61,2.0,1.0,4.0,1930.0,53.4314173,14.5418533,1.55,74.0,0.236,0.628,0.192,0.196,0.039,0.249,0.011,condominium,brick,premium,no,no,,no,no,2500
e9c501fee7c6cf796f97d79f887821b0,szczecin,,35.0,2.0,3.0,8.0,1970.0,53.43284552,14.55236149,1.2,56.0,0.116,0.17,0.233,0.227,0.087,0.701,0.126,condominium,concreteSlab,premium,no,no,yes,no,yes,2200
98ee431da834e6c7944b315f39ee7846,szczecin,blockOfFlats,43.04,2.0,4.0,4.0,1965.0,53.434,14.5518,1.33,56.0,0.096,0.053,0.221,0.159,0.169,0.751,0.116,condominium,,,yes,yes,no,no,no,1950
7a5999ed91a8d0e43e0e3103934c5c06,szczecin,blockOfFlats,36.0,2.0,8.0,11.0,1970.0,53.4348,14.5523,1.39,47.0,0.187,0.11,0.287,0.102,0.191,0.756,0.043,condominium,brick,,yes,no,yes,no,yes,1600
ad221d10366e7bb7f366116f1aabaaff,szczecin,blockOfFlats,40.0,2.0,,2.0,2010.0,53.4797653,14.5418161,6.39,2.0,1.506,2.854,1.167,0.735,0.435,3.08,0.235,condominium,brick,premium,no,no,no,no,no,2200
8b485d3f8580f6d4ea6d39a82f7a59ad,szczecin,apartmentBuilding,37.5,2.0,3.0,3.0,2016.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,no,no,yes,no,no,2200
98dab5cd0138232ed392bc20ad1c84e6,szczecin,,53.0,2.0,,2.0,,53.4301818,14.5509623,1.0,79.0,0.287,0.322,0.396,0.127,0.055,0.502,0.18,condominium,,,no,no,no,no,no,2200
2addfa53634fccdb2b530efe218f615a,szczecin,tenement,26.5,1.0,4.0,4.0,1930.0,53.43176094,14.55159545,1.12,67.0,0.185,0.268,0.274,0.128,0.09,0.597,0.108,condominium,brick,premium,no,no,,no,no,1800
c1d4e677e891f50221c33a032a31657f,szczecin,blockOfFlats,69.98,3.0,1.0,4.0,1932.0,53.434524,14.5696869,1.37,14.0,0.405,0.962,0.398,0.459,0.23,0.784,0.263,condominium,brick,premium,no,no,,no,no,3800
86dc5a7d4e92a8ec75d5ea18263d56e0,szczecin,,39.0,2.0,2.0,5.0,1995.0,53.432858,14.532781,2.14,28.0,0.216,0.443,0.156,0.355,0.022,0.531,0.157,condominium,brick,premium,no,yes,yes,no,yes,1600
07f8e47f63ee7d56465cc8f83595db48,szczecin,apartmentBuilding,38.0,2.0,2.0,5.0,2020.0,53.418611,14.549722,0.92,11.0,0.371,0.319,0.225,0.63,0.323,1.208,0.359,condominium,brick,premium,no,yes,yes,no,no,2400
1780a045b59024a972947233a9d8b078,szczecin,blockOfFlats,56.0,3.0,1.0,2.0,1938.0,53.435905,14.501749,4.16,2.0,0.309,0.765,0.7,0.535,0.755,1.94,0.732,condominium,brick,premium,no,no,no,no,no,2200
76cb68b283d66d920ad01506c2545263,szczecin,blockOfFlats,47.0,2.0,2.0,5.0,2000.0,53.3672643,14.6542581,8.79,8.0,0.378,0.83,0.129,0.304,0.056,,0.032,condominium,brick,premium,no,yes,no,no,yes,2100
68c634795931ada01e41bb81c2741594,szczecin,blockOfFlats,40.0,2.0,4.0,4.0,2020.0,53.3921376,14.4861837,6.05,0.0,1.849,3.392,0.774,1.801,0.729,4.307,0.778,condominium,concreteSlab,premium,no,no,yes,no,no,2700
ae02a929db053f431933f26187dba4b1,szczecin,apartmentBuilding,38.0,2.0,,3.0,2023.0,53.474167,14.537222,5.86,1.0,0.888,2.189,0.795,0.494,0.598,3.013,0.662,condominium,brick,premium,no,no,yes,no,yes,2600
2cf77b70e16446f959cebe625e17ff17,szczecin,blockOfFlats,59.0,3.0,5.0,10.0,1984.0,53.456111,14.493056,5.78,12.0,0.394,1.766,0.21,0.152,0.676,2.931,0.224,condominium,concreteSlab,premium,no,yes,yes,no,no,2400
8abb536cab730a4c7981d9d1722041bd,szczecin,blockOfFlats,34.58,1.0,,4.0,2000.0,53.4327506,14.5064936,3.76,13.0,0.164,1.059,0.266,0.323,0.484,1.705,0.322,condominium,brick,premium,yes,yes,no,no,yes,1500
2944a6b4b22fb477f5b70f4e045a3590,szczecin,,40.0,2.0,3.0,7.0,2012.0,53.42248,14.54056805,1.36,19.0,0.125,0.639,0.144,0.489,0.149,0.663,0.118,condominium,,premium,no,yes,yes,no,no,2700
693e851f34d2f621e8b458517ce4a6df,szczecin,blockOfFlats,40.0,2.0,1.0,5.0,,53.4177607579089,14.5424672802287,1.38,8.0,0.11,0.653,0.569,0.458,0.356,0.756,0.22,condominium,,premium,yes,yes,yes,yes,no,2350
97986cd917951ae8b2b45e5cb60dde1a,szczecin,blockOfFlats,65.94,4.0,5.0,5.0,1960.0,53.4361623,14.5598399,1.42,20.0,0.195,0.325,0.309,0.297,0.085,0.767,0.137,condominium,brick,,no,yes,no,no,no,2500
e924965e782409b2fefb3192036c265e,szczecin,apartmentBuilding,88.0,3.0,2.0,4.0,2003.0,53.4422172,14.5437071,2.38,18.0,0.354,0.601,0.33,0.347,0.243,0.66,0.326,condominium,brick,,no,yes,yes,no,no,3500
027cfe99512e3c1a51894ce7a5c697df,szczecin,blockOfFlats,29.45,2.0,4.0,4.0,2020.0,53.444069,14.5475941,2.46,18.0,0.427,0.484,0.198,0.268,0.192,0.944,0.092,condominium,brick,premium,yes,no,,no,no,2000
c56c614ad4499e35e5b20bbf8f47c89a,szczecin,blockOfFlats,25.8,1.0,4.0,4.0,2021.0,53.4338486,14.54449223,1.59,77.0,0.308,0.364,0.275,0.272,0.093,0.324,0.259,condominium,brick,premium,no,no,,no,no,2000
ea7a20e349422203fe253f42b50c71fc,szczecin,tenement,45.33,2.0,2.0,3.0,1930.0,53.455075,14.5474,3.64,4.0,0.71,0.951,0.238,0.193,0.532,1.797,0.122,condominium,brick,premium,no,no,no,no,no,2100
5585f18ff261162353235bbfeb74583e,szczecin,,40.0,2.0,2.0,3.0,,53.4014513,14.5071442,4.32,1.0,1.083,1.672,0.721,0.921,0.388,2.609,0.538,condominium,,,no,yes,no,no,no,2000
72a455fbf9e59315e94c2f3cb22109b6,szczecin,,75.0,3.0,4.0,5.0,,53.4224058,14.5324742,1.89,17.0,0.342,0.103,0.394,0.921,0.297,0.292,0.258,condominium,,,no,yes,no,no,no,2200
3710c9702f9fb4db44eda378ecb6fbdd,szczecin,,60.0,3.0,2.0,8.0,,53.424211,14.559731,0.12,57.0,0.116,0.707,0.447,0.107,0.022,0.585,0.434,condominium,,,yes,yes,yes,no,no,4500
42f3a1889557d12bd8363f36a11b76e6,szczecin,,35.0,2.0,2.0,10.0,,53.4384141,14.5506991,1.8,33.0,0.143,0.263,0.347,0.105,0.282,0.663,0.147,condominium,,,no,no,yes,no,no,1800
d84fe9e1433aab22e899a97b9804b913,szczecin,blockOfFlats,30.36,1.0,1.0,3.0,2020.0,53.39172343,14.48585987,6.1,0.0,1.799,3.435,0.821,1.751,0.678,4.355,0.727,condominium,,premium,no,yes,no,no,no,1900
4b5107b7d268fa0c70637c6e087b2947,szczecin,tenement,68.0,2.0,1.0,4.0,,53.43376998,14.54280894,1.67,74.0,0.352,0.462,0.385,0.201,0.017,0.23,0.181,condominium,brick,,no,no,,no,no,2500
8e4ee3bc1276fb83f983a2e1128e70f7,szczecin,blockOfFlats,35.0,2.0,3.0,4.0,,53.4332592,14.5490625,1.35,68.0,0.082,0.164,0.038,0.271,0.154,0.566,0.132,condominium,concreteSlab,,no,no,,no,no,2200
ac2bcbcdfade77f4567706730835d3fd,szczecin,tenement,39.27,2.0,3.0,3.0,1939.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,,no,no,no,no,no,2000
6f7e1c4a53d3575c1cfcc791a6b24f21,szczecin,apartmentBuilding,37.0,2.0,2.0,5.0,2023.0,53.418611,14.549722,0.92,11.0,0.371,0.319,0.225,0.63,0.323,1.208,0.359,condominium,brick,premium,yes,yes,yes,no,no,2800
5bda101945cce5f52b43eca37eeb2f19,szczecin,blockOfFlats,45.0,3.0,3.0,10.0,1980.0,53.4368668,14.5530096,1.59,35.0,0.194,0.237,0.181,0.165,0.099,0.781,0.231,condominium,concreteSlab,,yes,yes,yes,no,yes,2200
bfdcd815946a6b42fdb790525edfcbee,szczecin,,60.0,2.0,1.0,5.0,2002.0,53.4322324,14.5410165,1.65,75.0,0.184,0.546,0.297,0.237,0.061,0.311,0.044,condominium,,premium,no,yes,yes,no,no,2400
59cdc912aa61e88f54a1cac4f4ac59cf,szczecin,blockOfFlats,52.8,2.0,2.0,2.0,1935.0,53.44079255,14.50135606,4.4,6.0,0.164,0.356,0.221,0.466,0.214,1.955,0.204,condominium,brick,,no,no,no,no,no,2400
