id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
9f2537046ffad011b2028fbc3c74c80b,szczecin,blockOfFlats,53.18,3.0,4.0,4.0,1980.0,53.4566092,14.5379001,4.0,9.0,0.12,0.389,0.211,0.399,0.136,1.659,0.253,condominium,concreteSlab,premium,no,yes,no,no,yes,520000
781bd3d4867ede00869369ac467fe2a6,szczecin,blockOfFlats,47.0,3.0,1.0,7.0,1968.0,53.423309,14.558681,0.15,56.0,0.228,0.604,0.327,0.155,0.04,0.7,0.377,condominium,concreteSlab,,no,no,yes,no,no,469000
3293baee8b8862143e402eb68ef12b3a,szczecin,blockOfFlats,55.04,3.0,2.0,3.0,2013.0,53.46894164,14.54817485,5.13,7.0,0.649,1.879,0.132,0.338,0.119,2.122,0.413,condominium,brick,premium,yes,yes,no,no,no,649000
546cc97e67420c694843afb6f4d4006d,szczecin,apartmentBuilding,34.61,2.0,1.0,4.0,2016.0,53.44176251,14.54570961,2.28,20.0,0.223,0.459,0.209,0.41,0.291,0.659,0.189,condominium,brick,premium,no,no,yes,no,no,480000
9c0776cdb31f51ac17a88224a903255e,szczecin,apartmentBuilding,59.24,3.0,2.0,6.0,2023.0,53.4353589,14.5706271,1.48,13.0,0.302,1.021,0.286,0.443,0.19,0.894,0.193,condominium,brick,premium,yes,yes,yes,no,no,650000
92ea9f1aebe58cdbcc4c64ec0512dbc0,szczecin,blockOfFlats,58.7,3.0,3.0,4.0,1968.0,53.43640948,14.5567131,1.47,25.0,0.015,0.168,0.127,0.088,0.163,0.851,0.079,condominium,brick,premium,no,yes,no,no,yes,559000
4c03aaac41d557fd17021b609a0bf569,szczecin,blockOfFlats,54.61,2.0,4.0,4.0,1995.0,53.42496569,14.48255705,5.2,3.0,0.535,0.685,0.212,0.717,0.368,3.3,0.059,cooperative,brick,low,no,yes,no,no,no,449000
5667240dd7eb29713d07bfee401e05ce,szczecin,blockOfFlats,51.77,3.0,7.0,10.0,1967.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,cooperative,concreteSlab,low,no,no,yes,no,yes,419000
c7392e498765007cfc1b6adcf1d3e2bf,szczecin,blockOfFlats,45.5,2.0,4.0,5.0,1970.0,53.438362,14.5562786,1.69,25.0,0.218,0.358,0.121,0.102,0.162,1.018,0.02,cooperative,concreteSlab,premium,no,no,no,no,yes,435000
85ad1a739d9d463d1cce9f9017db6457,szczecin,blockOfFlats,54.39,2.0,1.0,3.0,1970.0,53.44025432,14.52685261,2.94,12.0,0.284,0.474,0.922,0.569,0.254,0.345,0.26,cooperative,brick,premium,no,no,no,no,yes,499000
027b30cebbc49faf3094421b741ddd56,szczecin,blockOfFlats,45.5,2.0,4.0,4.0,1960.0,53.438165,14.5632,1.65,18.0,0.25,0.624,0.51,0.177,0.232,0.986,0.273,condominium,concreteSlab,low,no,no,no,no,yes,363000
53ad9d1836f552da303d07e7a32d77e8,szczecin,blockOfFlats,49.0,2.0,3.0,6.0,1950.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,low,yes,no,yes,no,yes,435000
1e92d0c372358479553963901bd8e568,szczecin,blockOfFlats,63.71,3.0,3.0,4.0,1990.0,53.433,14.5484,1.35,67.0,0.126,0.217,0.052,0.319,0.115,0.515,0.108,condominium,,low,yes,yes,no,no,yes,549000
312f2788e54076b94f950baaeced3e54,szczecin,blockOfFlats,91.0,4.0,2.0,4.0,1932.0,53.465463,14.5932507,5.14,7.0,0.183,0.23,0.329,1.119,0.343,1.027,0.182,condominium,brick,premium,no,no,no,no,yes,512000
0eb22616ff6fe44d5cc4950f0d1b544f,szczecin,,130.0,4.0,1.0,2.0,1997.0,53.41646,14.47735,5.59,0.0,0.978,1.325,1.177,1.349,0.734,3.615,0.97,condominium,,,yes,yes,no,no,no,749000
39193af380108cf5b1f40a88590cbb4e,szczecin,apartmentBuilding,66.78,4.0,2.0,6.0,2018.0,53.41574355,14.54045445,1.6,5.0,0.288,0.765,0.535,0.248,0.258,0.742,0.178,condominium,brick,premium,yes,yes,yes,no,no,790000
24af7cc54099d7930535543827604a9d,szczecin,blockOfFlats,68.94,3.0,3.0,4.0,1950.0,53.41472457,14.52963352,2.29,8.0,0.371,0.592,0.213,0.222,0.24,0.583,0.721,condominium,brick,low,no,yes,no,no,yes,560000
7811da22fe39ef6dc5c1ae815557c5c7,szczecin,blockOfFlats,33.6,2.0,5.0,5.0,1975.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,concreteSlab,,no,no,yes,no,no,358000
27437e173a8c37d5002c0bf69c848b7c,szczecin,tenement,80.61,3.0,3.0,3.0,1920.0,53.4360679,14.5450513,1.76,45.0,0.083,0.257,0.294,0.151,0.102,0.256,0.301,condominium,brick,premium,no,no,no,no,yes,699000
4777aa53b2049176132d4a8175b985b9,szczecin,tenement,81.64,3.0,1.0,3.0,1900.0,53.445816,14.549937,2.6,14.0,0.413,0.566,0.388,0.387,0.124,1.189,0.052,condominium,brick,low,no,yes,no,no,yes,465000
7ebe2d0eeb6231486f90c5835c695cd7,szczecin,blockOfFlats,56.0,2.0,1.0,2.0,1930.0,53.4428215,14.5053349,4.27,8.0,0.509,0.081,0.126,0.381,0.227,1.685,0.186,condominium,brick,premium,no,no,no,no,yes,590000
f5f98bac48f3b53fbce2fa14054014c8,szczecin,tenement,90.96,5.0,3.0,4.0,1930.0,53.4177448,14.5308248,2.09,7.0,0.626,0.248,0.249,0.424,0.049,0.238,0.635,condominium,brick,,no,no,no,no,yes,615000
b7eee58836d9125111fdc4a414848985,szczecin,blockOfFlats,83.98,4.0,4.0,4.0,2002.0,53.4281783,14.5633052,0.55,41.0,0.043,0.946,0.384,0.217,0.069,0.17,0.566,condominium,brick,premium,no,no,no,no,yes,529000
209a6d2dea99216bdf83a968343cd3b3,szczecin,tenement,61.48,2.0,,3.0,1900.0,53.4915083,14.60698488,8.16,1.0,0.149,1.68,0.534,1.294,1.527,3.72,1.521,condominium,brick,premium,no,no,no,no,yes,359000
bac1869ad9c2c1ef444b0ba6d225761a,szczecin,tenement,77.71,3.0,3.0,3.0,1925.0,53.43301925,14.56977461,1.22,9.0,0.568,0.994,0.346,0.374,0.07,0.675,0.43,condominium,brick,low,no,no,no,no,yes,599000
dca5ee6cf02485664d4db6384308c641,szczecin,tenement,95.78,4.0,,4.0,1945.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,no,no,no,no,yes,649000
23d558163bb1c7863c73485048e50858,szczecin,,53.8,2.0,5.0,5.0,,53.42942948,14.55464244,0.79,60.0,0.147,0.437,0.328,0.198,0.009,0.465,0.073,cooperative,,,no,no,yes,no,no,420000
7ec1e260b3f3985259ec7626756775c0,szczecin,tenement,89.57,4.0,1.0,4.0,1930.0,53.43241105,14.5387773,1.78,68.0,0.075,0.458,0.284,0.245,0.057,0.294,0.142,condominium,brick,premium,no,no,,no,no,810000
bc78154c8a21b8192cb83a07659b06ea,szczecin,blockOfFlats,57.0,3.0,3.0,4.0,2019.0,53.4310526,14.4865778,5.0,1.0,1.022,0.881,0.578,0.752,0.991,3.025,0.352,condominium,,premium,yes,no,yes,no,yes,800000
736f5079f79d02b08bfd0dd5706793f8,szczecin,apartmentBuilding,45.3,2.0,,4.0,2012.0,53.45716585,14.58363125,4.04,7.0,0.124,1.228,0.94,0.852,0.162,0.703,0.23,condominium,brick,premium,no,no,yes,no,no,473800
d096de1dca798864a01a0bcf11a921f9,szczecin,apartmentBuilding,76.0,3.0,2.0,3.0,2012.0,53.46066419,14.53701496,4.44,3.0,0.544,0.72,0.529,0.695,0.348,2.083,0.37,condominium,brick,premium,yes,no,yes,no,no,899000
c75225fce91aed1242da8c7e5535cbad,szczecin,tenement,54.12,3.0,,4.0,1940.0,53.4485385,14.5471009,2.94,12.0,0.282,0.917,0.368,0.336,0.418,1.285,0.209,condominium,brick,low,no,no,,no,no,420000
944a749848962364d578fa2f27b26def,szczecin,apartmentBuilding,69.1,3.0,1.0,2.0,2017.0,53.46851102,14.56452809,5.02,0.0,0.817,1.655,1.066,0.771,0.982,1.127,0.999,condominium,brick,premium,yes,yes,yes,no,yes,799999
1bf4b6862ddd3433b3b6aa326b4ecaa6,szczecin,blockOfFlats,44.0,2.0,1.0,3.0,1980.0,53.4354705,14.545686,1.68,61.0,0.112,0.216,0.296,0.196,0.13,0.315,0.37,condominium,brick,,no,no,no,no,yes,545000
e1fac2519172bc24f1efe05e0664d607,szczecin,tenement,33.0,2.0,,4.0,1930.0,53.43787308,14.55287573,1.7,32.0,0.198,0.301,0.191,0.228,0.126,0.786,0.219,condominium,brick,premium,no,no,no,no,yes,390000
7f7a8c5cd82e1717b365767cd20b72f9,szczecin,blockOfFlats,56.52,3.0,1.0,10.0,1975.0,53.44261492,14.56912232,2.2,10.0,0.354,1.095,0.611,0.218,0.382,1.556,0.308,condominium,concreteSlab,premium,no,yes,yes,no,yes,479000
fb0a4d15018bba9946a4cacadebf7ceb,szczecin,tenement,46.15,2.0,1.0,3.0,1960.0,53.4206501,14.54777049,0.93,20.0,0.144,0.179,0.348,0.397,0.234,1.014,0.207,condominium,brick,premium,no,no,no,no,yes,439000
481a9cda2e8dc7fdbd89a88b15326015,szczecin,blockOfFlats,53.0,3.0,1.0,4.0,1983.0,53.3776968,14.65147083,7.86,16.0,0.251,0.271,0.213,0.132,0.315,,0.211,condominium,concreteSlab,premium,no,no,,no,no,551000
4663ae9cb78ac9b9d5aac287b32dacdc,szczecin,blockOfFlats,29.0,2.0,3.0,4.0,1970.0,53.45231428,14.56748032,3.24,14.0,0.125,0.307,0.18,0.275,0.17,1.363,0.154,cooperative,concreteSlab,premium,no,no,,no,no,330000
5066ae577bd1851dda092b2424c3f6e0,szczecin,blockOfFlats,33.19,2.0,,3.0,2023.0,53.3938876,14.48103169,6.23,0.0,1.9,3.442,0.963,1.806,0.848,4.423,0.892,condominium,,premium,yes,no,no,no,no,405500
9f6fa669acf26a222106ccb999fbaf87,szczecin,tenement,38.3,2.0,1.0,5.0,1940.0,53.4031778,14.5272766,3.17,14.0,0.372,0.583,0.494,0.352,0.225,1.874,0.3,condominium,brick,premium,no,no,no,no,yes,330000
9a4f738530c7f151312406e1ac5430a0,szczecin,blockOfFlats,46.8,3.0,2.0,10.0,1970.0,53.45514268,14.4975412,5.49,10.0,0.327,1.541,0.113,0.16,0.488,2.623,0.064,condominium,concreteSlab,premium,no,no,yes,no,no,550000
857057e804c12eb8ea89050bb3f34af5,szczecin,blockOfFlats,35.0,1.0,,4.0,1990.0,53.36511591,14.65778165,9.12,9.0,0.204,1.148,0.207,0.159,0.307,,0.329,condominium,brick,premium,no,yes,no,no,no,399000
65cf0197f8ae1104030f914a7f52f9a0,szczecin,tenement,51.5,3.0,3.0,4.0,1930.0,53.43217535,14.54133302,1.63,75.0,0.203,0.563,0.283,0.241,0.074,0.322,0.057,condominium,brick,premium,no,no,,no,no,509000
40394f01dac8c4c1a06010b9b797180c,szczecin,,90.0,3.0,3.0,4.0,,53.43465,14.54547,1.62,74.0,0.204,0.261,0.246,0.288,0.089,0.345,0.338,condominium,,,no,no,no,no,yes,485000
51003d875b8910b10d8547838dc6e9c6,szczecin,blockOfFlats,56.2,3.0,4.0,11.0,1980.0,53.37787041,14.65629097,8.1,22.0,0.245,0.069,0.398,0.081,0.06,,0.069,cooperative,concreteSlab,premium,yes,no,yes,no,yes,539000
5183f6f75f5d759d2be911e3056f98c7,szczecin,blockOfFlats,46.16,3.0,10.0,11.0,1967.0,53.43778659,14.55334042,1.68,33.0,0.224,0.314,0.159,0.203,0.095,0.815,0.193,condominium,concreteSlab,premium,no,no,yes,no,no,515000
89a26ce5f2d4222524989b8d1938fb2f,szczecin,apartmentBuilding,58.23,3.0,1.0,2.0,2016.0,53.477574,14.540893,6.17,2.0,1.258,2.603,0.977,0.59,0.426,2.987,0.485,condominium,brick,premium,yes,yes,yes,no,no,699999
a8f33c3bf9461849f1b8914b9ab7c3cd,szczecin,tenement,60.0,3.0,1.0,4.0,1930.0,53.4471255,14.5525049,2.7,14.0,0.314,0.679,0.583,0.425,0.031,1.401,0.183,condominium,brick,low,yes,no,no,no,yes,485000
4fd74e394f0cfe9aa5304c9c8bd20f59,szczecin,tenement,80.0,4.0,3.0,3.0,1910.0,53.4317259,14.5445338,1.43,81.0,0.406,0.508,0.233,0.364,0.046,0.267,0.072,condominium,brick,low,no,no,no,no,no,426000
3f769a52d10ec67e159ac3aa24a14f76,szczecin,blockOfFlats,59.0,3.0,5.0,5.0,2023.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,no,no,yes,no,no,449000
4c47bd9fdb7e0c5488b62ae0a7a035ec,szczecin,blockOfFlats,38.5,2.0,6.0,10.0,1980.0,53.43830545,14.55273624,1.75,30.0,0.214,0.253,0.219,0.189,0.162,0.788,0.174,cooperative,concreteSlab,,no,no,yes,no,no,389999
79c691e2813253f1c46bbfb2d0226e15,szczecin,blockOfFlats,49.2,2.0,7.0,10.0,1987.0,53.37964536,14.66367413,8.37,11.0,0.324,0.567,0.153,0.452,0.311,,0.205,cooperative,concreteSlab,,no,yes,yes,no,yes,425000
a01d82c9529f98a54d64b9e061c9a73b,szczecin,apartmentBuilding,105.0,4.0,3.0,4.0,2016.0,53.43150295,14.4858204,5.06,1.0,1.08,0.949,0.623,0.791,1.054,3.062,0.335,condominium,brick,premium,no,yes,yes,no,no,1199999
21c8557b4cb3716ad171f94ada7e93b8,szczecin,,71.03,3.0,1.0,1.0,2015.0,53.47718571,14.53451553,6.23,0.0,1.254,2.509,1.128,0.825,0.793,3.325,0.754,condominium,brick,premium,yes,yes,no,no,no,769999
ee095d04e51bfc46c495b7304c351141,szczecin,tenement,103.0,4.0,3.0,4.0,1920.0,53.42742869,14.53226104,1.95,18.0,0.202,0.558,0.103,0.581,0.049,0.776,0.079,condominium,brick,premium,yes,yes,no,no,yes,798000
4cc526db21afa9861c7ec26124a0951e,szczecin,blockOfFlats,77.0,3.0,,2.0,1906.0,53.44524123,14.54830179,2.57,15.0,0.517,0.556,0.316,0.275,0.16,1.082,0.081,condominium,brick,premium,no,no,no,no,yes,660000
f6c751d033b4381dec9cf532b46f228d,szczecin,tenement,51.13,3.0,1.0,3.0,1930.0,53.42948345,14.55428563,0.81,62.0,0.149,0.419,0.328,0.178,0.02,0.489,0.065,condominium,brick,,no,no,no,no,yes,375000
11a016f632822bbaaa7bf4cfe2a51e8f,szczecin,blockOfFlats,46.0,2.0,,3.0,2004.0,53.46394018,14.54246521,4.67,6.0,0.33,1.208,0.179,0.259,0.299,2.387,0.185,condominium,,,yes,yes,no,no,yes,529000
e50aa3097cbee7662223e101fc1ef9af,szczecin,blockOfFlats,64.5,3.0,3.0,4.0,2000.0,53.36735351,14.64941025,8.56,5.0,0.55,0.547,0.415,0.62,0.216,,0.349,cooperative,brick,,yes,yes,no,no,yes,585000
77101b5b349d6f888281dccbfeef0dce,szczecin,blockOfFlats,42.13,2.0,1.0,3.0,2010.0,53.46638999,14.54246521,4.94,10.0,0.201,1.448,0.209,0.029,0.26,2.418,0.283,condominium,,premium,yes,yes,no,no,no,606000
60029f95bfad3c7ebe5fdd06e099e9de,szczecin,blockOfFlats,58.6,3.0,,4.0,2022.0,53.47415524,14.55224991,5.67,2.0,1.218,2.395,0.511,0.299,0.428,2.153,0.897,condominium,,premium,yes,yes,yes,no,no,714000
b0aab86b07431dbd48e665f0266433a6,szczecin,blockOfFlats,36.5,2.0,4.0,5.0,1970.0,53.44338449,14.56482369,2.24,12.0,0.313,0.838,0.835,0.325,0.274,1.575,0.42,condominium,concreteSlab,premium,no,no,no,no,yes,352999
d18385760edb1c7521ba910d9d713d02,szczecin,apartmentBuilding,67.7,3.0,1.0,3.0,2018.0,53.47232,14.54658,5.52,8.0,0.82,2.161,0.283,0.165,0.332,2.366,0.488,condominium,brick,premium,yes,yes,yes,no,no,860000
d69d4433ab9fe66e1e20bd7eea4a910d,szczecin,tenement,68.11,3.0,3.0,3.0,1930.0,53.4303746,14.5423965,1.45,76.0,0.251,0.527,0.073,0.184,0.025,0.13,0.124,condominium,brick,low,no,no,no,no,no,487500
69c16126dccbe3a19e2fa53385f8953a,szczecin,tenement,84.0,3.0,,4.0,1905.0,53.4363583,14.5708752,1.58,15.0,0.19,1.046,0.187,0.387,0.098,0.99,0.124,condominium,brick,premium,no,no,no,no,yes,629000
97580eeb2ae8e80dcd00ee2ecf0ccfe1,szczecin,blockOfFlats,39.47,2.0,1.0,2.0,1950.0,53.4447895,14.5030271,4.52,6.0,0.361,0.348,0.308,0.367,0.245,1.858,0.259,condominium,,premium,no,no,no,no,yes,465000
3b471c0d28d758e3fd10ac4ad384b7a0,szczecin,blockOfFlats,46.03,2.0,3.0,4.0,1980.0,53.45020397,14.56916943,3.03,8.0,0.148,0.539,0.337,0.177,0.334,1.518,0.346,condominium,concreteSlab,premium,no,no,no,no,yes,499000
76c97d9301a8c0829701b54cecb87941,szczecin,blockOfFlats,56.6,2.0,3.0,4.0,2007.0,53.4459704,14.5590098,2.51,9.0,0.167,0.686,0.76,0.077,0.421,1.582,0.17,condominium,,premium,yes,yes,no,no,yes,571000
1c0368f528bec46d253d126d79c5ef01,szczecin,blockOfFlats,47.5,2.0,1.0,10.0,2010.0,53.44545,14.55238,2.52,15.0,0.247,0.493,0.418,0.458,0.141,1.242,0.022,condominium,,premium,yes,yes,yes,no,no,601000
3af33895797abdd0a9faefe1550d02a2,szczecin,blockOfFlats,34.4,2.0,1.0,2.0,1960.0,53.3656,14.5927,6.76,5.0,0.282,3.248,0.107,0.227,0.514,,0.411,cooperative,concreteSlab,low,yes,no,no,no,yes,294000
3ab52c0b58e333ad586784f0b293d859,szczecin,blockOfFlats,47.2,2.0,8.0,10.0,1985.0,53.4285438,14.5528116,0.79,67.0,0.288,0.285,0.268,0.245,0.068,0.593,0.085,cooperative,concreteSlab,premium,no,yes,yes,no,yes,469999
20d0b9918b7c307bd7f2ad19cd55b271,szczecin,blockOfFlats,36.8,2.0,2.0,2.0,1960.0,53.45596403,14.54658508,3.74,4.0,0.652,0.908,0.346,0.219,0.603,1.845,0.232,condominium,brick,premium,yes,no,no,no,yes,365000
d694de7284c3e944cb7cfc6e69e80666,szczecin,blockOfFlats,47.09,3.0,1.0,7.0,1968.0,53.4231294,14.5574123,0.24,61.0,0.266,0.518,0.255,0.183,0.064,0.747,0.412,condominium,,premium,no,no,yes,no,yes,469000
8eeefff3daef4090745950042e8a8b2e,szczecin,blockOfFlats,50.69,3.0,3.0,4.0,2016.0,53.48803069,14.60992433,7.88,0.0,0.54,1.731,0.779,1.638,1.673,3.504,1.663,condominium,brick,premium,yes,no,yes,no,no,539000
983d4b0bb1565388f77f29063e419cde,szczecin,tenement,41.85,2.0,,3.0,1920.0,53.41526795,14.53688623,1.83,10.0,0.414,0.638,0.302,0.298,0.341,0.617,0.419,condominium,brick,low,yes,no,no,no,yes,401700
7dda4b9400b5322daf2b4610fc5949ae,szczecin,blockOfFlats,31.0,1.0,12.0,12.0,1975.0,53.3794881,14.6561624,7.98,23.0,0.173,0.147,0.244,0.198,0.121,,0.122,cooperative,concreteSlab,,no,no,yes,no,no,340000
764adee4df175adf09cb38756ee3de36,szczecin,blockOfFlats,58.6,3.0,,4.0,1980.0,53.4464751,14.5496792,2.67,16.0,0.446,0.641,0.457,0.388,0.199,1.245,0.087,cooperative,brick,premium,no,yes,no,no,yes,489000
cc9835b9bec153c48b14b1b46f1da3a3,szczecin,blockOfFlats,33.91,2.0,4.0,4.0,1950.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,,premium,yes,no,,no,no,355000
412ba55928c03726ff9678327d7952ed,szczecin,blockOfFlats,42.5,2.0,5.0,5.0,1992.0,53.42632,14.53144,1.98,20.0,0.21,0.429,0.107,0.697,0.087,0.721,0.048,cooperative,brick,premium,no,yes,no,no,yes,380000
369f6068e1d0c1eee4e011c0c1b9ce73,szczecin,tenement,74.9,3.0,4.0,4.0,1930.0,53.4273184,14.543117,1.26,61.0,0.216,0.379,0.26,0.401,0.11,0.233,0.071,condominium,brick,premium,yes,no,no,no,yes,369000
14a180f9a7632046d7cfa3fe4216746c,szczecin,tenement,74.9,4.0,4.0,4.0,1930.0,53.4273184,14.543117,1.26,61.0,0.216,0.379,0.26,0.401,0.11,0.233,0.071,condominium,brick,premium,yes,no,no,no,yes,369000
53a8de994d3c623a7b588e88733b6496,szczecin,tenement,122.6,4.0,2.0,3.0,1930.0,53.4348359,14.5488644,1.5,51.0,0.101,0.107,0.154,0.159,0.048,0.537,0.271,condominium,brick,,no,yes,no,no,yes,599000
cb7bd11ed42e032fea0c3cdf8a9379a0,szczecin,tenement,131.83,5.0,3.0,3.0,1930.0,53.4322324,14.5410165,1.65,75.0,0.184,0.546,0.297,0.237,0.061,0.311,0.044,condominium,brick,premium,no,no,no,no,yes,799000
08e71d3829b4403ff2c33da8c32c7caa,szczecin,blockOfFlats,111.0,4.0,3.0,3.0,2012.0,53.4325003,14.4849087,5.14,1.0,1.2,1.076,0.733,0.753,0.999,3.099,0.375,condominium,brick,premium,no,no,no,no,no,995000
1f8be2d79382b2956e080415fd7c28da,szczecin,,32.42,1.0,1.0,3.0,1930.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,yes,no,no,no,yes,320000
a2bd85488bac33efd4b558c5398ba3ca,szczecin,blockOfFlats,58.02,3.0,3.0,3.0,2012.0,53.46699501,14.53524685,5.14,7.0,0.288,1.382,0.037,0.46,0.134,2.761,0.492,condominium,,premium,yes,yes,no,no,no,679000
29503118e25894b2c49b9421fb7c4586,szczecin,blockOfFlats,84.53,4.0,3.0,5.0,2018.0,53.43317534,14.48498011,5.15,1.0,1.218,1.14,0.808,0.702,0.924,3.081,0.442,condominium,brick,premium,yes,no,yes,no,no,1150000
dac3a63cb633b7b0812e4a4abfb97cd4,szczecin,blockOfFlats,37.0,2.0,1.0,4.0,2007.0,53.39416997,14.52292157,4.11,4.0,0.557,1.625,0.475,0.469,0.469,2.911,0.487,condominium,brick,premium,no,no,no,no,yes,399000
61ce6583bcc97ee279a11517e1fd9c60,szczecin,blockOfFlats,51.76,2.0,6.0,7.0,1998.0,53.43120406,14.51386642,3.24,15.0,0.289,1.333,0.123,0.208,0.143,1.335,0.18,condominium,,,yes,yes,yes,no,no,539000
f7d1af4672b006e5f119f066deb5d2da,szczecin,tenement,58.0,3.0,3.0,3.0,1960.0,53.4453,14.5802,2.75,1.0,0.608,1.447,0.988,0.779,0.391,1.936,0.564,condominium,brick,low,no,yes,no,no,no,682000
6b3035837ca1cc2cd9c259da403f0e28,szczecin,tenement,65.76,5.0,1.0,3.0,1930.0,53.41568119,14.53648281,1.84,10.0,0.392,0.585,0.272,0.298,0.349,0.564,0.441,condominium,brick,premium,no,no,no,no,yes,499000
4142584b0efbb3cfb0095011c2fbe47e,szczecin,,47.33,2.0,3.0,3.0,1920.0,53.42632308,14.54944427,0.83,56.0,0.362,0.082,0.082,0.272,0.018,0.522,0.011,condominium,,,yes,yes,no,no,yes,345000
cad0598d22387e1b1ba35bc8bac7d656,szczecin,tenement,45.44,3.0,2.0,2.0,1950.0,53.444725,14.50301,4.51,6.0,0.369,0.343,0.301,0.37,0.237,1.858,0.252,condominium,brick,low,yes,no,no,no,yes,380000
